"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Stitcher's Supplier","dsc","Near Mint","English","","","2026-03-05 19:30:33.273000","157","False","False","3.74"
"1","1","Stitcher's Supplier","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","196","False","False",""
"1","1","Stomping Ground","rvr","Near Mint","English","foil","","2025-08-23 13:49:47.327000","299","False","False",""
"1","1","Stomping Ground","eoe","Near Mint","English","","","2026-01-20 19:36:33.357000","258","False","True",""
"2","2","Stomping Ground","peoe","Near Mint","English","","","2026-04-14 18:14:55.860000","258p","False","False",""
"1","1","Stone Idol Generator","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","129","False","False",""
"1","1","Stone Idol Generator","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","129","False","False",""
"1","1","Stonehoof Chieftain","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","325","False","False","10.76"
"1","1","Stoneskin","clb","Near Mint","English","foil","","2025-08-23 13:51:16.910000","45","False","False",""
"1","1","Stonespeaker Crystal","clb","Near Mint","English","","","2025-08-23 13:48:13.713000","338","False","False",""
"1","1","Stony Silence","isd","Near Mint","English","","","2025-08-23 13:51:16.910000","36","False","False",""
"1","1","Stormcarved Coast","who","Near Mint","English","","","2026-04-13 16:38:52.987000","308","False","True",""
"1","1","Stormcatch Mentor","blb","Near Mint","English","","","2026-02-22 20:46:17.590000","234","False","True",""
"1","1","Stormcatch Mentor","blb","Near Mint","English","","","2025-08-23 13:48:33.477000","234","False","False",""
"1","1","Storm-Kiln Artist","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","235","False","False",""
"1","1","Storm-Kiln Artist","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","235","False","False",""
"1","1","Storm-Kiln Artist","otc","Near Mint","English","","","2025-08-23 13:48:33.477000","181","False","False",""
"1","1","Stormsplitter","blb","Near Mint","English","","","2025-08-23 13:48:33.477000","154","False","False",""
"1","1","Stormsurge Kraken","cmm","Near Mint","English","foil","","2026-03-01 15:11:23.657000","122","False","False","7.92"
"1","1","Stormsurge Kraken","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","122","False","False","4.04"
"1","1","Street Wraith","dmr","Near Mint","English","","","2026-03-08 12:48:53.113000","102","False","False",""
"1","1","Strength Bobblehead","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","143","False","False",""
"1","1","Strength Bobblehead","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","143","False","False",""
"1","1","Strength of the Harvest // Haven of the Harvest","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","258","False","False","2.32"
"1","1","Stridehangar Automaton","drc","Near Mint","English","","","2026-03-08 12:48:53.113000","35","False","False",""
"2","2","Strionic Resonator","c19","Near Mint","English","","","2026-04-14 17:27:38.323000","224","False","True",""
"1","1","Strip Mine","zne","Near Mint","English","","","2025-08-23 13:48:13.713000","28","False","False",""
"1","1","Strip Mine","sld","Near Mint","English","foil","","2025-08-23 13:49:47.327000","472","False","False",""
"1","1","Strixhaven Stadium","fca","Near Mint","English","","","2026-02-12 19:00:18.123000","63","False","False","0.90"
"1","1","Strixhaven Stadium","fca","Near Mint","English","","","2026-01-03 19:33:47.777000","63","False","False","0.90"
"1","1","Stroke of Midnight","fca","Near Mint","English","","","2026-02-12 19:00:18.123000","26","False","False","2.61"
"1","1","Strong, the Brutish Thespian","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","84","False","False",""
"1","1","Strong, the Brutish Thespian","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","84","False","False",""
"1","1","Struggle for Project Purity","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","39","False","False",""
"1","1","Struggle for Project Purity","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","39","False","False",""
"1","1","Stubborn Denial","ktk","Near Mint","English","","","2026-04-13 16:31:19.163000","56","False","True",""
"1","1","Stuck in Summoner's Sanctum","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","76","False","False","0.45"
"3","3","Stuck in Summoner's Sanctum","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","76","False","False","0.35"
"1","1","Stump Stomp // Burnwillow Clearing","mh3","Near Mint","English","","","2025-08-23 13:49:47.327000","259","False","False",""
"1","1","Stump Stomp // Burnwillow Clearing","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","259","False","False","2.84"
"1","1","Subira, Tulzidi Caravanner","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","261","False","False","0.60"
"1","1","Sublime Epiphany","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","167","False","False",""
"1","1","Sublime Epiphany","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","167","False","False",""
"1","1","Sublime Exhalation","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","60","False","False","1.64"
"1","1","Submerge","nem","Near Mint","English","","","2025-08-23 13:48:33.477000","48","False","False",""
"1","1","Suki, Kyoshi Warrior","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","243","False","False","0.67"
"1","1","Sulfur Falls","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","396","False","False",""
"1","1","Sulfur Falls","otc","Near Mint","English","","","2026-02-12 18:59:45.910000","322","False","False","4.33"
"1","1","Sulfur Falls","ltc","Near Mint","English","","","2025-08-23 13:49:11.057000","333","False","False",""
"1","1","Sulfur Falls","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","396","False","False",""
"1","1","Sulfur Falls","lcc","Near Mint","English","","","2025-08-23 13:48:33.477000","354","False","False",""
"1","1","Sulfurous Blast","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","262","False","False","0.67"
"1","1","Sulfurous Springs","ltc","Near Mint","English","","","2025-08-23 13:49:11.057000","334","False","False",""
"1","1","Summon: Anima","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","120","False","False","0.60"
"1","1","Summon: Anima","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","364","False","False","1.64"
"1","1","Summon: Anima","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","120","False","False","0.60"
"1","1","Summon: Anima","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","364","False","False","1.64"
"1","1","Summon: Bahamut","fin","Near Mint","English","","","2025-08-23 13:48:13.713000","1","False","False",""
"1","1","Summon: Bahamut","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","1","False","False","159.19"
"2","2","Summon: Choco/Mog","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","35","False","False","1.05"
"3","3","Summon: Choco/Mog","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","35","False","False","0.87"
"1","1","Summon: Esper Ramuh","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","161","False","False","0.52"
"1","1","Summon: Fat Chocobo","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","202","False","False","0.45"
"1","1","Summon: Fat Chocobo","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","371","False","False","1.79"
"2","2","Summon: Fat Chocobo","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","202","False","False","0.67"
"1","1","Summon: Fat Chocobo","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","371","False","False","1.79"
"1","1","Summon: Fenrir","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","203","False","False","1.42"
"2","2","Summon: G.F. Cerberus","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","162","False","False","1.94"
"2","2","Summon: G.F. Cerberus","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","162","False","False","1.94"
"1","1","Summon: G.F. Cerberus","fin","Near Mint","English","","","2025-12-26 21:51:08.350000","368","False","False",""
"2","2","Summon: G.F. Ifrit","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","163","False","False","0.60"
"4","4","Summon: G.F. Ifrit","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","163","False","False","0.50"
"1","1","Summon: Leviathan","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","361","False","False","19.49"
"1","1","Summon: Leviathan","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","361","False","False","19.49"
"1","1","Summon: Primal Garuda","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","37","False","False","1.27"
"1","1","Summon: Titan","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","204","False","False","9.78"
"1","1","Sun Titan","plst","Near Mint","English","","","2026-04-14 18:14:27.607000","NCC-210","False","False",""
"2","2","Sun Titan","cm2","Near Mint","English","","","2026-04-24 19:18:57.867000","37","False","False",""
"2","2","Sun Warriors","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","244","False","False","0.97"
"1","1","Sunbaked Canyon","tle","Near Mint","English","","","2026-01-20 19:36:51.443000","58","False","True",""
"1","1","Sunbaked Canyon","tle","Near Mint","English","","","2026-04-24 19:16:57.227000","58","False","False",""
"1","1","Sunbird's Invocation","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","116","False","False",""
"1","1","Sunblade Angel","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","61","False","False","0.52"
"4","4","Sun-Blessed Peak","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","280","False","False","0.37"
"2","2","Sundering Eruption // Volcanic Fissure","mh3","Near Mint","English","","","2025-08-23 13:49:47.327000","248","False","False",""
"1","1","Sundering Eruption // Volcanic Fissure","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","248","False","False","10.54"
"1","1","Sundown Pass","vow","Near Mint","English","","","2026-04-17 19:40:46.677000","266","False","False",""
"1","1","Sundown Pass","inr","Near Mint","English","","","2026-02-23 11:07:12.777000","286","False","True",""
"1","1","Sungrass Prairie","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","334","False","False",""
"2","2","Sunken Hollow","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","174","False","False",""
"1","1","Sunken Hollow","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","296","False","False",""
"1","1","Sunken Hollow","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","398","False","False",""
"1","1","Sunken Hollow","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","174","False","False",""
"1","1","Sunken Hollow","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","398","False","False",""
"1","1","Sunken Hollow","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","296","False","False",""
"1","1","Sunken Ruins","fic","Near Mint","English","","","2026-03-08 12:48:53.113000","430","False","False",""
"1","1","Sunpetal Grove","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","335","False","False",""
"1","1","Sunscorch Regent","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","158","False","False",""
"1","1","Sunspear Shikari","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","62","False","False","1.05"
"3","3","Suplex","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","164","False","False","1.27"
"3","3","Suplex","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","164","False","False","1.27"
"1","1","Supply Runners","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","63","False","False","0.60"
"1","1","Suppression Ray // Orderly Plaza","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","260","False","False","1.27"
"1","1","Survey Mechan","eoe","Near Mint","English","","","2026-03-07 21:15:42.827000","245","False","True",""
"1","1","Survival of the Fittest","exo","Near Mint","English","","","2026-04-14 18:14:27.607000","129","False","False",""
"1","1","Svyelun of Sea and Sky","lcc","Near Mint","English","","","2026-02-12 18:59:33.250000","175","False","False","4.03"
"2","2","Swallowed by Leviathan","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","79","False","False","1.05"
"1","1","Swallowed by Leviathan","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","79","False","False","0.82"
"2","2","Swamp","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","322","False","False",""
"3","3","Swamp","tdm","Near Mint","English","","","2025-12-25 18:47:54.260000","281","False","False",""
"1","1","Swamp","ltr","Near Mint","English","foil","","2025-08-23 13:49:11.057000","717","False","False",""
"1","1","Swamp","prm","Near Mint","English","","","2026-03-08 12:48:53.113000","310","False","False",""
"5","5","Swamp","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","301","False","False","1.42"
"10","10","Swamp","ecl","Near Mint","English","","","2026-03-05 19:30:33.273000","271","False","False","0.60"
"2","2","Swamp","tdm","Near Mint","English","","","2025-12-25 18:47:54.260000","282","False","False",""
"5","5","Swamp","dft","Near Mint","English","","","2025-04-08 17:35:21.267000","284","False","False",""
"4","4","Swamp","fic","Near Mint","English","foil","","2026-01-03 19:33:47.777000","480","False","False","12.70"
"1","1","Swamp","ltr","Near Mint","English","foil","","2026-03-05 19:30:33.273000","276","False","False","4.41"
"3","3","Swamp","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","321","False","False",""
"4","4","Swamp","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","300","False","False","1.12"
"1","1","Swamp","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","443","False","False","1.79"
"2","2","Swamp","ltr","Near Mint","English","","","2025-08-23 13:49:11.057000","277","False","False",""
"2","2","Swamp","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","289","False","False","1.79"
"1","1","Swamp","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","445","False","False","2.91"
"4","4","Swamp","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","302","False","False","1.20"
"1","1","Swamp","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","271","False","False","1.49"
